date;tournament_id;prefecture;shop;format;placement;player;archetype
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);3;レイン;dragapult blaziken
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);4;ジジ;aegislash metagross
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);5;レインメーカー;mega venusaur ogerpon
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);6;だま;garchomp roserade
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);7;ねむ。;dragapult dusknoir
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);8;atyama;dragapult dusknoir
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);9;ばたーろーる;mega lucario
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);10;パプリカ;mega lucario hariyama
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);11;ヤノケン;mega absol latias
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);12;アオキジ;mega lucario lunatone
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);13;こん;noctowl raging-bolt
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);14;りょうた;garchomp roserade
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);15;たー坊;archaludon
01 Feb 26;3941;Kanagawa;ブックオフ港北綱島西店;City League (JP);16;天渚;mega lucario hariyama
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);1;未凸;grimmsnarl froslass
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);2;1ロード;alakazam dudunsparce
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);3;あさぽよ;greninja mega starmie
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);4;けろ;honchkrow porygon-z
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);5;ラティロティ;mega venusaur ogerpon
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);6;ツクリ;dragapult dusknoir
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);7;ハルキー;garchomp roserade
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);8;ぽこないと;mega starmie mega froslass
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);9;ありじゅん;mega clefable aromatisse
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);10;カズヒロ;greninja mega starmie
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);11;サム;mega lucario hariyama
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);12;ベル;barbaracle okidogi
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);13;ゆーいちろー;clefairy ogerpon
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);14;アッキー;mega lucario hariyama
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);15;うにゅう;ceruledge
01 Feb 26;3940;Nagano;タッチ松本店;City League (JP);16;じぶ;dragapult dusknoir
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);1;白;ogerpon mega venusaur
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);2;パドレス;mega lucario hariyama
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);3;ろーあ;zoroark dusknoir
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);4;さきどん;mega lucario solrock
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);5;とっくん;mega diancie latias
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);6;トキ;hydrapple meganium
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);7;りょーちゃん;dragapult dusknoir
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);8;ぬまむと;grimmsnarl froslass
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);9;あお;dragapult noctowl
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);10;ロマノフ;dragapult noctowl
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);11;サアヤ;grimmsnarl froslass
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);12;とーま;mega lucario solrock
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);13;holly;grimmsnarl froslass
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);14;ハルトントン;pikachu latias
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);15;キツネ;grimmsnarl froslass
01 Feb 26;3939;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);16;こおり;mega lucario hariyama
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);1;しんめいじ;mega lucario solrock
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);2;トシヤ;dusknoir mega diancie
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);3;コジロー;dipplin thwackey
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);4;Kuina;grimmsnarl munkidori
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);5;ホワイトカンパニー;mega lucario solrock
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);6;やまげん;dusknoir mega diancie
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);7;Yahoo!;dragapult dusknoir
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);8;シン;honchkrow porygon-z
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);9;シガヌチャン;mega lucario hariyama
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);10;テラ;mega venusaur mega meganium
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);11;ぽてマヨ丼;mega lucario hariyama
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);12;chikuwa;honchkrow porygon-z
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);13;サトシ;dragapult alakazam
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);14;せいむ;dragapult dusknoir
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);15;みさき;dragapult noctowl
01 Feb 26;3938;Fukuoka;竜星の嵐　小倉駅前店;City League (JP);16;きづき;noctowl flareon
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);1;とんぬら;mega meganium ogerpon
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);2;kuro;garchomp roserade
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);3;なら;archaludon
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);4;フラスコ;toxtricity mega absol
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);5;レミリオン;flareon leafeon
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);6;ハリボテ;mega venusaur ogerpon
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);7;かなやん;dragapult blaziken
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);8;かふぇおれ;dragapult dusknoir
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);9;あじ;mega lucario hariyama
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);10;あさあさ;mega froslass mega starmie
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);11;ギーソ;mega meganium ogerpon
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);12;かってぃー;zoroark darmanitan
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);13;たっさん;mega diancie dusknoir
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);14;ジェネレーター2HITニキ;mega lucario hariyama
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);15;ショウ;mega lucario hariyama
01 Feb 26;3937;Ōsaka;トイコンプ岸和田店;City League (JP);16;ひじかた;dragapult flareon
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);1;ぬぬ;grimmsnarl munkidori
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);2;うか;grimmsnarl froslass
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);3;しょうご;dipplin rillaboom
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);4;ベルまま;dipplin rillaboom
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);5;ごっつ;mega starmie dusknoir
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);6;アオイ;mega lucario hariyama
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);7;ちゅん;dragapult noctowl
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);8;龍舞ガブ;dragapult dusknoir
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);9;ミライ;dragapult dusknoir
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);10;みよ;dragapult dusknoir
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);11;ROY;mega lucario hariyama
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);12;kamina;metagross empoleon
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);13;でぃあー;ogerpon noctowl
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);14;riku;mega venusaur ogerpon
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);15;ユウキ;dipplin thwackey
01 Feb 26;3936;Tochigi;トーナメントセンターバトロコ　小山駅前;City League (JP);16;かっつ;alakazam dudunsparce
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);1;BU;mega lucario hariyama
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);2;ひむか;clefairy ogerpon
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);3;ヒエン;greninja mega starmie
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);4;おすず;clefairy ogerpon
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);5;バンリ;noctowl flareon
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);6;いぬすけ;dragapult noctowl
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);7;ちへと;mega starmie mega froslass
01 Feb 26;3935;Kanagawa;BOOKOFFPLUS　アミューあつぎ店;City League (JP);8;あおい;mega venusaur ogerpon
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);1;さなだまる;mega froslass mega starmie
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);2;くれ;zoroark dusknoir
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);3;はげすけ;mega venusaur ogerpon
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);4;t;mega lucario hariyama
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);5;魔法戦士ジャギ;dragapult dusknoir
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);6;ユタ;dusknoir mega diancie
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);7;"フラン&amp;レミリア";mega venusaur ogerpon
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);8;すぎ@六文銭;mega lucario solrock
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);9;せー;mega diancie dusknoir
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);10;あーきー;dragapult dusknoir
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);11;山波一号;grimmsnarl munkidori
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);12;でこ;mega lucario hariyama
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);13;ときと;mega venusaur ogerpon
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);14;なべ;zoroark pecharunt
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);15;ラウル;dusknoir mega starmie
01 Feb 26;3934;Ehime;トレカショップ　ファンクス;City League (JP);16;リョウ;archaludon
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);1;とこてん;dragapult dusknoir
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);2;にっしー;mega meganium ogerpon
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);3;むくひま;honchkrow porygon-z
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);4;サカナ;mega lucario hariyama
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);5;ふく;garchomp roserade
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);6;みっくん;dipplin rillaboom
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);7;ジェイ;honchkrow porygon-z
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);8;akatuki;greninja mega starmie
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);9;黒猫;dusknoir mega diancie
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);10;ZAKi;honchkrow porygon-z
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);11;たけし;dusknoir mega diancie
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);12;しょーじ｜300;honchkrow porygon-z
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);13;のり;noctowl clefairy
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);14;ぷるもー;mega lucario hariyama
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);15;エニグマ;toxtricity munkidori
01 Feb 26;3933;Tōkyō;BOOKOFF SUPER BAZAAR 立川駅北口店;City League (JP);16;riku;noctowl flareon
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);1;ぴよ;grimmsnarl munkidori
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);2;R;mega meganium ogerpon
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);3;八重;dragapult dusknoir
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);4;ふくさん;dragapult jellicent
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);5;うさぴ;dragapult dusknoir
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);6;リョウスケ;mega froslass mega starmie
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);7;まこ;dragapult crobat
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);8;しゅがー;mega lucario hariyama
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);9;ひーでん;dragapult noctowl
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);10;ヤマモモ;greninja mega starmie
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);11;しらたま;dragapult dusknoir
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);12;マクワ;dipplin rillaboom
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);13;カミーユ;dragapult noctowl
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);14;ぶっち;mega lucario hariyama
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);15;DK;aegislash dudunsparce
01 Feb 26;3932;Ibaraki;カードショップ裁龍;City League (JP);16;みどり;barbaracle okidogi
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);1;4号;mega lucario hariyama
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);2;あさひな;alakazam solrock
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);3;きあ;dragapult noctowl
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);4;あかまってぃ;alakazam dudunsparce
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);5;若餅丸;honchkrow porygon-z
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);6;マーbow;dragapult dusknoir
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);7;しん;dragapult dusknoir
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);8;シャオ;mega lucario hariyama
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);9;わらびー;honchkrow porygon-z
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);10;ナガミー;mega lucario hariyama
01 Feb 26;3931;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);11;あけおめ;garchomp roserade
