meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url
City League;Alakazam Dragapult;Morty's Conviction;TEF_155;4;1;4;6;66,7;TEF;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_155_R_EN_LG.png
City League;Alakazam Dragapult;Lillie's Determination;ASC_192;3;1;3;6;50,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Alakazam Dudunsparce;Shaymin;DRI_10;165;1;165;181;91,2;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Alakazam Dudunsparce;Budew;ASC_16;13;1;13;181;7,2;ASC;;16;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png
City League;Alakazam Dudunsparce;Psyduck;ASC_39;149;2;148;181;81,8;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
City League;Alakazam Dudunsparce;Iron Bundle;PAR_56;6;1;6;181;3,3;PAR;;56;Uncommon;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png
City League;Alakazam Dudunsparce;Golduck;MEP_8;5;1;5;181;2,8;MEP;;8;;WStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEP/MEP_008_R_EN_LG.png
City League;Alakazam Dudunsparce;Abra;MEG_54;723;4;181;181;100,0;MEG;;54;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_054_R_EN_LG.png
City League;Alakazam Dudunsparce;Togepi;SSP_70;54;2;53;181;29,3;SSP;;70;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_070_R_EN_LG.png
City League;Alakazam Dudunsparce;Lillie's Clefairy ex;JTG_56;30;1;30;181;16,6;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
City League;Alakazam Dudunsparce;Duskull;PRE_35;18;2;15;181;8,3;PRE;;35;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png
City League;Alakazam Dudunsparce;Elgyem;BLK_40;5;3;3;181;1,7;BLK;;40;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_040_R_EN_LG.png
City League;Alakazam Dudunsparce;Mega Diancie ex;PFL_41;1;1;1;181;0,6;PFL;;41;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_041_R_EN_LG.png
City League;Alakazam Dudunsparce;Alakazam;MEG_56;610;4;181;181;100,0;MEG;;56;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_056_R_EN_LG.png
City League;Alakazam Dudunsparce;Kadabra;MEG_55;636;4;181;181;100,0;MEG;;55;Uncommon;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_055_R_EN_LG.png
City League;Alakazam Dudunsparce;Togekiss;SSP_72;53;1;53;181;29,3;SSP;;72;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_072_R_EN_LG.png
City League;Alakazam Dudunsparce;Dusknoir;PRE_37;16;2;15;181;8,3;PRE;;37;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png
City League;Alakazam Dudunsparce;Dusclops;PRE_36;3;1;3;181;1,7;PRE;;36;Common;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png
City League;Alakazam Dudunsparce;Beheeyem;TEF_74;2;2;1;181;0,6;TEF;;74;Uncommon;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_074_R_EN_LG.png
City League;Alakazam Dudunsparce;Cornerstone Mask Ogerpon ex;TWM_112;1;1;1;181;0,6;TWM;;112;Double Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_R_EN_LG.png
City League;Alakazam Dudunsparce;Fezandipiti ex;ASC_142;125;1;125;181;69,1;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
City League;Alakazam Dudunsparce;Kyurem;SFA_47;1;1;1;181;0,6;SFA;;47;Uncommon;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_047_R_EN_LG.png
City League;Alakazam Dudunsparce;Dunsparce;JTG_120;657;4;181;181;100,0;JTG;;120;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_120_R_EN_LG.png
City League;Alakazam Dudunsparce;Fan Rotom;SCR_118;198;2;162;181;89,5;SCR;;118;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
City League;Alakazam Dudunsparce;Hop's Cramorant;JTG_138;7;1;7;181;3,9;JTG;;138;Uncommon;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_138_R_EN_LG.png
City League;Alakazam Dudunsparce;Bloodmoon Ursaluna ex;TWM_141;6;1;6;181;3,3;TWM;;141;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png
City League;Alakazam Dudunsparce;Buneary;PFL_83;6;1;6;181;3,3;PFL;;83;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_083_R_EN_LG.png
City League;Alakazam Dudunsparce;Pidgey;MEW_16;2;1;2;181;1,1;MEW;;16;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_016_R_EN_LG.png
City League;Alakazam Dudunsparce;Dudunsparce;TEF_129;616;4;181;181;100,0;TEF;;129;Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_129_R_EN_LG.png
City League;Alakazam Dudunsparce;Mega Lopunny ex;PFL_84;6;1;6;181;3,3;PFL;;84;Double Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_084_R_EN_LG.png
City League;Alakazam Dudunsparce;Dudunsparce ex;JTG_121;2;1;2;181;1,1;JTG;;121;Double Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_121_R_EN_LG.png
City League;Alakazam Dudunsparce;Pidgeot ex;OBF_164;2;1;2;181;1,1;OBF;;164;Double Rare;CStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_164_R_EN_LG.png
City League;Alakazam Dudunsparce;Psychic Energy;SVE_21;603;5;181;181;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
City League;Alakazam Dudunsparce;Fighting Energy;SVE_22;1;1;1;181;0,6;SVE;;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png
City League;Alakazam Dudunsparce;Buddy-Buddy Poffin;PRE_101;719;4;181;181;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png
City League;Alakazam Dudunsparce;Rare Candy;MEG_125;594;4;181;181;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
City League;Alakazam Dudunsparce;Night Stretcher;SFA_61;276;3;169;181;93,4;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Alakazam Dudunsparce;Enhanced Hammer;TWM_148;242;3;159;181;87,8;TWM;;148;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png
City League;Alakazam Dudunsparce;Wondrous Patch;PFL_94;314;3;159;181;87,8;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png
City League;Alakazam Dudunsparce;Poké Pad;ASC_198;527;4;133;181;73,5;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Alakazam Dudunsparce;Sacred Ash;DRI_168;109;2;107;181;59,1;DRI;;168;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_168_R_EN_LG.png
City League;Alakazam Dudunsparce;Nest Ball;SVI_181;71;3;41;181;22,7;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png
City League;Alakazam Dudunsparce;Counter Catcher;PAR_160;31;2;30;181;16,6;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png
City League;Alakazam Dudunsparce;Tool Scrapper;ASC_212;25;1;25;181;13,8;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png
City League;Alakazam Dudunsparce;Dusk Ball;SSP_175;29;3;17;181;9,4;SSP;;175;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_175_R_EN_LG.png
City League;Alakazam Dudunsparce;Great Ball;SSH_164;41;4;14;181;7,7;SSH;;164;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_164_R_EN_LG.png
City League;Alakazam Dudunsparce;Switch;MEG_130;13;1;13;181;7,2;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
City League;Alakazam Dudunsparce;Pal Pad;SSH_172;6;1;6;181;3,3;SSH;;172;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_172_R_EN_LG.png
City League;Alakazam Dudunsparce;Picnic Basket;SVI_184;6;2;5;181;2,8;SVI;;184;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_184_R_EN_LG.png
City League;Alakazam Dudunsparce;Ultra Ball;ASC_213;6;2;5;181;2,8;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
City League;Alakazam Dudunsparce;Super Rod;PAL_188;3;1;3;181;1,7;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
City League;Alakazam Dudunsparce;Earthen Vessel;PRE_106;2;1;2;181;1,1;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
City League;Alakazam Dudunsparce;Max Rod;PRE_116;2;1;2;181;1,1;PRE;;116;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_116_R_EN_LG.png
City League;Alakazam Dudunsparce;Meddling Memo;SSP_181;1;1;1;181;0,6;SSP;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_181_R_EN_LG.png
City League;Alakazam Dudunsparce;Enriching Energy;SSP_191;176;1;176;181;97,2;SSP;;191;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_191_R_EN_LG.png
City League;Alakazam Dudunsparce;Telepath Psychic Energy;M3_79;235;4;119;181;65,7;M3;;79;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_79_R_JP_LG.png
City League;Alakazam Dudunsparce;Jet Energy;PAL_190;30;1;30;181;16,6;PAL;;190;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_R_EN_LG.png
City League;Alakazam Dudunsparce;Ignition Energy;WHT_86;3;1;3;181;1,7;WHT;;86;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_086_R_EN_LG.png
City League;Alakazam Dudunsparce;Legacy Energy;TWM_167;3;1;3;181;1,7;TWM;;167;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_167_R_EN_LG.png
City League;Alakazam Dudunsparce;Battle Cage;PFL_85;549;4;166;181;91,7;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png
City League;Alakazam Dudunsparce;Artazon;PAL_171;55;3;33;181;18,2;PAL;;171;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_171_R_EN_LG.png
City League;Alakazam Dudunsparce;Jamming Tower;TWM_153;12;1;12;181;6,6;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png
City League;Alakazam Dudunsparce;Nighttime Mine;ASC_197;4;2;3;181;1,7;ASC;;197;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_197_R_EN_LG.png
City League;Alakazam Dudunsparce;Lively Stadium;SSP_180;2;1;2;181;1,1;SSP;;180;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_180_R_EN_LG.png
City League;Alakazam Dudunsparce;Academy at Night;SFA_54;1;1;1;181;0,6;SFA;;54;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_054_R_EN_LG.png
City League;Alakazam Dudunsparce;Gravity Mountain;SSP_177;1;1;1;181;0,6;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png
City League;Alakazam Dudunsparce;Boss's Orders;ASC_183;527;4;181;181;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Alakazam Dudunsparce;Hilda;WHT_84;647;4;180;181;99,4;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Alakazam Dudunsparce;Dawn;PFL_87;534;4;165;181;91,2;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png
City League;Alakazam Dudunsparce;Lana's Aid;TWM_155;104;3;101;181;55,8;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png
City League;Alakazam Dudunsparce;Tulip;PAR_181;48;3;44;181;24,3;PAR;;181;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_181_R_EN_LG.png
City League;Alakazam Dudunsparce;Lillie's Determination;ASC_192;79;4;43;181;23,8;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Alakazam Dudunsparce;Colress's Tenacity;SFA_57;19;2;18;181;9,9;SFA;;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png
City League;Alakazam Dudunsparce;Xerosic's Machinations;SFA_64;13;1;13;181;7,2;SFA;;64;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png
City League;Alakazam Dudunsparce;Professor Turo's Scenario;PRE_121;12;1;12;181;6,6;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png
City League;Alakazam Dudunsparce;Bill's Transfer;MEW_156;13;4;7;181;3,9;MEW;;156;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_156_R_EN_LG.png
City League;Alakazam Dudunsparce;Morty's Conviction;TEF_155;9;2;6;181;3,3;TEF;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_155_R_EN_LG.png
City League;Alakazam Dudunsparce;Jacq;SVI_175;6;2;5;181;2,8;SVI;;175;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_175_R_EN_LG.png
City League;Alakazam Dudunsparce;Ciphermaniac's Codebreaking;PRE_104;7;2;4;181;2,2;PRE;;104;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_104_R_EN_LG.png
City League;Alakazam Dudunsparce;Giacomo;PAL_182;2;1;2;181;1,1;PAL;;182;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_182_R_EN_LG.png
City League;Alakazam Dudunsparce;Miriam;SVI_179;3;2;2;181;1,1;SVI;;179;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_179_R_EN_LG.png
City League;Alakazam Dudunsparce;Penny;SVI_183;2;1;2;181;1,1;SVI;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png
City League;Alakazam Dudunsparce;Ruffian;JTG_157;2;1;2;181;1,1;JTG;;157;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_157_R_EN_LG.png
City League;Alakazam Dudunsparce;Giovanni's Charisma;MEW_161;1;1;1;181;0,6;MEW;;161;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_161_R_EN_LG.png
City League;Alakazam Dudunsparce;Paldean Student;PAF_85;4;4;1;181;0,6;PAF;;85;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_085_R_EN_LG.png
City League;Alakazam Dudunsparce;Team Rocket's Petrel;ASC_207;1;1;1;181;0,6;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png
City League;Alakazam Dudunsparce;Exp. Share;SVI_174;25;2;14;181;7,7;SVI;;174;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_174_R_EN_LG.png
City League;Alakazam Dudunsparce;Air Balloon;ASC_181;2;1;2;181;1,1;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
City League;Alakazam Dudunsparce;Bravery Charm;PAL_173;1;1;1;181;0,6;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png
City League;Alakazam Dudunsparce;Hop's Choice Band;JTG_148;1;1;1;181;0,6;JTG;;148;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_148_R_EN_LG.png
City League;Alakazam Dudunsparce;Lillie's Pearl;JTG_151;1;1;1;181;0,6;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png
City League;Alakazam Dudunsparce;Lucky Helmet;TWM_158;1;1;1;181;0,6;TWM;;158;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_158_R_EN_LG.png
City League;Alakazam Dudunsparce;Technical Machine: Crisis Punch;PAF_90;1;1;1;181;0,6;PAF;;90;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_090_R_EN_LG.png
City League;Alakazam Dusknoir;Shaymin;DRI_10;1;1;1;1;100,0;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Alakazam Dusknoir;Abra;MEG_54;4;4;1;1;100,0;MEG;;54;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_054_R_EN_LG.png
City League;Alakazam Dusknoir;Duskull;PRE_35;4;4;1;1;100,0;PRE;;35;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png
City League;Alakazam Dusknoir;Alakazam;MEG_56;3;3;1;1;100,0;MEG;;56;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_056_R_EN_LG.png
City League;Alakazam Dusknoir;Dusclops;PRE_36;3;3;1;1;100,0;PRE;;36;Common;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png
City League;Alakazam Dusknoir;Dusknoir;PRE_37;2;2;1;1;100,0;PRE;;37;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png
City League;Alakazam Dusknoir;Kadabra;MEG_55;3;3;1;1;100,0;MEG;;55;Uncommon;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_055_R_EN_LG.png
City League;Alakazam Dusknoir;Fezandipiti ex;ASC_142;1;1;1;1;100,0;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
City League;Alakazam Dusknoir;Dunsparce;TEF_128;4;3;1;1;100,0;TEF;;128;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_128_R_EN_LG.png
City League;Alakazam Dusknoir;Fan Rotom;SCR_118;1;1;1;1;100,0;SCR;;118;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
City League;Alakazam Dusknoir;Dudunsparce;TEF_129;4;4;1;1;100,0;TEF;;129;Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_129_R_EN_LG.png
City League;Alakazam Dusknoir;Psychic Energy;SVE_21;1;1;1;1;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
City League;Alakazam Dusknoir;Buddy-Buddy Poffin;PRE_101;4;4;1;1;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png
City League;Alakazam Dusknoir;Poké Pad;ASC_198;4;4;1;1;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Alakazam Dusknoir;Rare Candy;MEG_125;4;4;1;1;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
City League;Alakazam Dusknoir;Enriching Energy;SSP_191;1;1;1;1;100,0;SSP;;191;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_191_R_EN_LG.png
City League;Alakazam Dusknoir;Telepath Psychic Energy;M3_79;4;4;1;1;100,0;M3;;79;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_79_R_JP_LG.png
City League;Alakazam Dusknoir;Battle Cage;PFL_85;1;1;1;1;100,0;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png
City League;Alakazam Dusknoir;Boss's Orders;ASC_183;2;2;1;1;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Alakazam Dusknoir;Dawn;PFL_87;4;4;1;1;100,0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png
City League;Alakazam Dusknoir;Hilda;WHT_84;4;4;1;1;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Alakazam Dusknoir;Lana's Aid;TWM_155;1;1;1;1;100,0;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png
City League;Alakazam Jellicent;Budew;ASC_16;1;1;1;1;100,0;ASC;;16;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png
City League;Alakazam Jellicent;Shaymin;DRI_10;1;1;1;1;100,0;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Alakazam Jellicent;Psyduck;ASC_39;1;1;1;1;100,0;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
City League;Alakazam Jellicent;Abra;TWM_80;4;4;1;1;100,0;TWM;;80;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_080_R_EN_LG.png
City League;Alakazam Jellicent;Frillish;WHT_44;2;2;1;1;100,0;WHT;;44;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png
City League;Alakazam Jellicent;Latias ex;SSP_76;1;1;1;1;100,0;SSP;;76;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
City League;Alakazam Jellicent;Lillie's Clefairy ex;JTG_56;1;1;1;1;100,0;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
